Fix Auto Markham,http://maps.google.com/?cid=10573289001179642609,43.8485036,-79.357093,"8435 Woodbine Avenue, Markham, ON L3R 2P4, Canada"
Leons Auto Body,http://maps.google.com/?cid=12592499481804174766,43.8818762,-79.4389038,"10427 Yonge St., Unit 3, Richmond Hill, ON M3J 2B7, Canada"
Fix Auto Richmond Hill,http://maps.google.com/?cid=11210336699238067302,43.8781452,-79.4305176,"169 Centre Street East, Richmond Hill, ON L4C 1A5, Canada"
CARSTAR Wilson Niblett (Richmond Hill),http://maps.google.com/?cid=16149214645528151585,43.8873696,-79.4392151,"35 Industrial Road, Richmond Hill, ON L4C 2Y2, Canada"
Prime Autobody Collision Centre,http://maps.google.com/?cid=10467786607567572763,43.9544105,-79.3828897,"6 Cardico Drive, Gormley, ON L0H 1G0, Canada"
Victory Auto Collision,http://maps.google.com/?cid=7674335685066625058,43.9411039,-79.4542231,"12860 Yonge Street, Richmond Hill, ON L4E 4H1, Canada"
Pro International Collision Center,http://maps.google.com/?cid=15924229504021814246,43.942976,-79.4615208,"191 King Road, Richmond Hill, ON L4E 2W2, Canada"
R & L Autobody Ltd,http://maps.google.com/?cid=1372837588649078378,43.9504836,-79.4581014,"18 Elm Grove Avenue, Richmond Hill, ON L4E 2T1, Canada"
Garyray Auto Collision Ltd,http://maps.google.com/?cid=4994490148910249954,43.9845228,-79.45939,"23 Allaura Boulevard, Aurora, ON L4G 3N2, Canada"
CARSTAR Richmond Hill,http://maps.google.com/?cid=9033947828623618669,43.9536997,-79.4557036,"13367 Yonge Street, Richmond Hill, ON L4E 3L3, Canada"
Auto Paint Repairs,http://maps.google.com/?cid=3115541571843274842,43.9962458,-79.4593665,"110 Connaught Avenue, Aurora, ON L4G 1C8, Canada"
Aurora Auto Collision,http://maps.google.com/?cid=5510309528891403418,43.997323,-79.4601864,"91 Edward Street, Aurora, ON L4G 1W1, Canada"
Fix Auto Aurora,http://maps.google.com/?cid=2603450387429505161,44.001627,-79.4562722,"3 Industrial Parkway South, Aurora, ON L4G 3V9, Canada"
Eco Auto Appearance Inc.,http://maps.google.com/?cid=5172033084471902465,44.002757,-79.44972,"305 Wellington Street East, Aurora, ON L4G 6C3, Canada"
Envirocar Paint & Collision Services,http://maps.google.com/?cid=10336027655818830806,44.0080316,-79.4612321,"144 Industrial Parkway North, Aurora, ON L4G 4C3, Canada"
Aurora Collision Centre,http://maps.google.com/?cid=8005165625264164063,44.0072496,-79.3893765,"65 Ram Forest Road #4, Gormley, ON L0H 1G0, Canada"
Newmarket Collision Centre,http://maps.google.com/?cid=43546632854383763,44.0400818,-79.4612947,"301 Mulock Drive, Newmarket, ON L3Y 5W2, Canada"
Newmarket Auto Body,http://maps.google.com/?cid=3405680291457996667,44.042868,-79.4546267,"505 Kent Drive, Newmarket, ON L3Y 4Y9, Canada"
CARSTAR Newmarket,http://maps.google.com/?cid=10319229389400262385,44.0552842,-79.4718035,"180 Deerfield Road, Newmarket, ON L3Y 2L9, Canada"
Fix Auto Bradford,http://maps.google.com/?cid=3131920944450212398,44.1319958,-79.556317,"Artesian Industrial Parkway, Bradford, ON L3Z 3G3, Canada"
JKPY Auto Collision,http://maps.google.com/?cid=8496376914374305839,44.0575519,-79.423905,"1208 Gorham Street #5, Newmarket, ON L3Y 8Y9, Canada"
Maaco,http://maps.google.com/?cid=16657392420970900573,44.082855,-79.423895,"1334 Ringwell Drive, Newmarket, ON L3Y 9C7, Canada"
CSN - NORRIS SMITH,http://maps.google.com/?cid=17778225544845134772,44.2349107,-79.4605573,"130 Morton Avenue, Georgina, ON, Canada"
Ernie's Auto Collision,http://maps.google.com/?cid=4976226342169865974,44.0345354,-79.2967477,"15118 Ontario 48, Whitchurch-Stouffville, ON L4A 7X3, Canada"
AJ's Collision,http://maps.google.com/?cid=13508074459316603692,44.0580665,-79.3789458,"2985 Vivian Road, Newmarket, ON L3Y 3Z1, Canada"
Fix Auto/ Krown Georgina,http://maps.google.com/?cid=17213584344336959219,44.2208528,-79.3361632,"5401 Ravenshoe Rd, Sutton, ON L0E 1R0, Canada"
Cain's Auto Service,http://maps.google.com/?cid=16981688618307749575,44.3005495,-79.3495919,"27537 Ontario 48, Sutton West, ON L0E 1R0, Canada"
Duke Collision Centre Inc,http://maps.google.com/?cid=2054357060102025076,44.3124768,-79.2299472,"25397 Weir's Sideroad, Pefferlaw, ON L0E 1N0, Canada"
Conway Gene Autobody Repairs,http://maps.google.com/?cid=7573817741892271731,44.1089839,-79.2795027,"8429 Durham Regional Road 30, Mount Albert, ON L0G 1M0, Canada"
Brown Ron Auto Repair,http://maps.google.com/?cid=7480905436129700629,44.1147855,-79.123431,"170 Main Street North, Uxbridge, ON L9P 1M6, Canada"
Eric's Custom Auto Body,http://maps.google.com/?cid=12411963656983107578,44.0678347,-79.025628,"13951 Marsh Hill Road, Port Perry, ON L9L 1Z6, Canada"
M & R Autobody,http://maps.google.com/?cid=7440626858463111093,44.0737863,-78.9807705,"13701 Hwy 7 and 12, Port Perry, ON L9L 1B5, Canada"
Oram Nick Auto Body,http://maps.google.com/?cid=5108588863337176437,44.1027988,-78.9760756,"131 North Port Road, Port Perry, ON L9L 1B2, Canada"
CARSTAR Uxbridge,http://maps.google.com/?cid=16639256990844222729,44.0827048,-79.1511995,"545 Durham Regional Highway 47 b, Uxbridge, ON L9P 1R1, Canada"
CARSTAR Port Perry,http://maps.google.com/?cid=10029391555470054231,44.0788591,-78.9834601,"14100 Highway 12 & 7A, Port Perry, ON L9L 1B5, Canada"
M & M Coachworks,http://maps.google.com/?cid=17097695570067806659,44.1313291,-78.8283661,"3504 Regional Rd 57, Nestleton Station, ON L0B 1L0, Canada"
Brant Auto Body Ltd,http://maps.google.com/?cid=1901137918573259624,43.3252988,-79.833616,"667 Enfield Road, Burlington, ON L7T 2X9, Canada"
Touch Up In A Flash,http://maps.google.com/?cid=5197473090976916723,43.5278861,-79.8867865,"Steeles Avenue East, Milton, ON L9T 2X8, Canada"
Assured Milton,http://maps.google.com/?cid=16115185750916637108,43.530863,-79.884185,"645 Steeles Avenue East, Milton, ON L9T 5H1, Canada"
Fix Auto Milton,http://maps.google.com/?cid=5737960662567464035,43.527843,-79.868286,"885 Main Street East #7, Milton, ON L9T 5A7, Canada"
Miltowne Collision Inc.,http://maps.google.com/?cid=4174600930115927393,43.5245367,-79.8717953,"751 Main Street East, Milton, ON L9T 3Z3, Canada"
First Professional Collision & Paint Inc,http://maps.google.com/?cid=1790325307993072975,43.5234705,-79.8712885,"706 Main Street East, Milton, ON L9T 3P6, Canada"
SMART Automotive,http://maps.google.com/?cid=15428691199840190175,43.5224591,-79.8641904,"842 Nipissing Road #5, Milton, ON L9T 4Z9, Canada"
Bill's Auto Body (Royal Atlantic) Inc,http://maps.google.com/?cid=14936748125566005045,43.5209131,-79.87082,"155 Nipissing Road, Milton, ON L9T 1R3, Canada"
Bernies Auto Body Ltd,http://maps.google.com/?cid=2694231899326689955,43.3322323,-79.8218375,"1254 Plains Road East #14, Burlington, ON L7S 1W6, Canada"
Global Tech Auto Collision,http://maps.google.com/?cid=1703227428997470181,43.329627,-79.822455,"1201 Fairview Street, Unit 2, 1254 Plains Road East #12, Burlington, ON L7S 1W6, Canada"
Smit Auto Body,http://maps.google.com/?cid=3215983612330449783,43.332172,-79.812263,"1400 Grahams Lane, Burlington, ON L7S 1W3, Canada"
CARSTAR Burlington Mainway (Aro Motors),http://maps.google.com/?cid=6122294383515595387,43.3670877,-79.7994725,"3388 Mainway, Burlington, ON L7M 1A8, Canada"
Krown Rust Control / Line-X Dealer Burlington,http://maps.google.com/?cid=13317897285018849946,43.3544067,-79.8101846,"2499 Industrial Street, Burlington, ON L7P 1A6, Canada"
Mountainside Collision Centre Ltd,http://maps.google.com/?cid=3700156822051020299,43.3538271,-79.8092517,"2481 Industrial Street, Burlington, ON L7P 1A6, Canada"
Enfield Auto,http://maps.google.com/?cid=11863054004431547478,43.3596562,-79.808693,"3097 Mainway, Burlington, ON L7M 1A1, Canada"
Fix Auto Burlington,http://maps.google.com/?cid=16529291250997304065,43.3649078,-79.8020509,"3280 Mainway, Burlington, ON L7M 1A7, Canada"
CARSTAR Burlington Fairview (Aro Motors),http://maps.google.com/?cid=15979253307916646246,43.3459395,-79.8001377,"2397 Fairview Street, Burlington, ON L7R 2E3, Canada"
Assured Burlington,http://maps.google.com/?cid=13648781874132055512,43.3680008,-79.7781019,"4169 Harvester Road, Burlington, ON L7L 5M4, Canada"
Lowe's Autobody,http://maps.google.com/?cid=6250544715590993569,43.3682322,-79.7718314,"750 Darlene Crt, Burlington, ON L7L 5V1, Canada"
Lakeshore Auto Service,http://maps.google.com/?cid=389665623780007056,43.365302,-79.735475,"5238 lake Shore Road, Burlington, ON L7L 1C6, Canada"
Neil's Auto Body & Sales Ltd,http://maps.google.com/?cid=9291659548968242604,43.3749543,-79.7709871,"4431 Harvester Road, Burlington, ON L7L 4X1, Canada"
CSN CARS Auto Collision Ltd East,http://maps.google.com/?cid=11005529429234588332,43.375951,-79.769816,"4471 Harvester Road, Burlington, ON L7L 4X3, Canada"
CSN Discovery Collision Centre,http://maps.google.com/?cid=1304359159102602168,43.3788299,-79.7580631,"5135 Fairview Street, Burlington, ON L7L 4W8, Canada"
Oakville Auto Collision,http://maps.google.com/?cid=13567512745655067203,43.410281,-79.7325316,"2416 Wyecroft Road #16, Oakville, ON L6L 6M6, Canada"
Argus Automotive Ltd,http://maps.google.com/?cid=6717263587240789713,43.4336153,-79.7096281,"1092 South Service Road West, Oakville, ON L6L 6J7, Canada"
Drago's Auto Body,http://maps.google.com/?cid=2947052123991737051,43.4113022,-79.7313174,"2366 Wyecroft Road, Oakville, ON L6L 6M1, Canada"
Automodular Inc,http://maps.google.com/?cid=12817535767805190824,43.4138805,-79.7230806,"2189 Speers Road, Oakville, ON L6L 2X9, Canada"
CARSTAR Oakville West,http://maps.google.com/?cid=10132865501726823454,43.4157975,-79.7271911,"2212 Wyecroft Road, Oakville, ON L6L 6R1, Canada"
Complete Auto Body & Collision,http://maps.google.com/?cid=4797716982310428836,43.4295758,-79.7070472,"1149 Speers Road, Oakville, ON L6L 2X5, Canada"
Ace Auto Collision,http://maps.google.com/?cid=6854587540794418796,43.430893,-79.705467,"1099 Speers Road, Oakville, ON L6L 2X5, Canada"
Automacs Collision Inc.,http://maps.google.com/?cid=5353629387293525236,43.4313486,-79.7054674,"1091 Speers Road, Oakville, ON L6L 2X5, Canada"
Action Collision Service,http://maps.google.com/?cid=6001155068285471109,43.4317776,-79.7050443,"1079 Speers Road, Oakville, ON L6L 2X5, Canada"
Body Pro Buff & Polish,http://maps.google.com/?cid=5443407221919336355,43.4344385,-79.702485,"667 Fourth Line Unit 3/4, Oakville, ON L6L 5B5, Canada"
Cross Avenue Auto,http://maps.google.com/?cid=3790539453577757814,43.4397649,-79.7062021,"460 South Service Rd W, Oakville, ON L6K 2H7, Canada"
Park Auto Body and Restoration,http://maps.google.com/?cid=3553281386018671736,43.4389638,-79.6971726,"427 Speers Road #10, Oakville, ON L6K 3S8, Canada"
3D Collision,http://maps.google.com/?cid=8335478919638661355,43.4429717,-79.6992373,"294 Wyecroft Road, Oakville, ON L6K 2G7, Canada"
Autoworks,http://maps.google.com/?cid=9052461602494154453,43.443157,-79.699433,"2G7, 294 Wyecroft Road, Oakville, ON L6K, Canada"
Fix Auto Oakville Central,http://maps.google.com/?cid=5725012513174456211,43.4441135,-79.699466,"281 Wyecroft Road, Oakville, ON L6K 2H2, Canada"
A4 Motors Auto Body Repair Shop,http://maps.google.com/?cid=5501572393332064686,43.4427005,-79.6925328,"291 Speers Road #3, Oakville, ON L6K 2G1, Canada"
VL Motion Systems Inc,http://maps.google.com/?cid=14434323942887009753,43.4468747,-79.6921635,"212 Wyecroft Rd, Oakville, ON L6K 3T9, Canada"
Mercedes-Benz Oakville Body Shop,http://maps.google.com/?cid=5922285026361793244,43.4488807,-79.695715,"191 Wyecroft Road, Oakville, ON L6K 3S3, Canada"
Assured Oakville,http://maps.google.com/?cid=17643764456861867897,43.460847,-79.681049,"359 Davis Road, Oakville, ON L6J 2X2, Canada"
Auto Body Clinic,http://maps.google.com/?cid=14879683540456153855,43.4952457,-79.6465165,"2508 Royal Windsor Dr, Oakville, ON L6J 7Y3, Canada"
Royal Synergies Collision Centre,http://maps.google.com/?cid=1233849067303100629,43.4907682,-79.6511331,"2336 Royal Windsor Drive, Oakville, ON L6J 7Y1, Canada"
Royal Windsor Collision Centre,http://maps.google.com/?cid=2569785647713108159,43.488772,-79.654309,"2247 Royal Windsor Drive, Oakville, ON L6J 7X8, Canada"
Royal Atlantic Collision Centre,http://maps.google.com/?cid=8573951256993893975,43.4907402,-79.650874,"2336 Royal Windsor Dr, Oakville, ON L6J 4Z2, Canada"
CARSTAR Oakville East,http://maps.google.com/?cid=13827497734718470715,43.4948366,-79.6448777,"916 Winston Churchill Boulevard, Oakville, ON L6J 7X5, Canada"
CARSTAR,http://maps.google.com/?cid=16443100536379886799,43.5725627,-79.6535953,"3575 Hawkestone Road, Mississauga, ON L5C 2V1, Canada"
One World Auto Service,http://maps.google.com/?cid=18271582511584050054,43.5725428,-79.6525607,"3557 Hawkestone Road, Mississauga, ON L5C 2V1, Canada"
Frank's Auto Service,http://maps.google.com/?cid=17310209295623128042,43.5673658,-79.6412357,"3197 Wolfedale Road, Mississauga, ON L5C 1V8, Canada"
S.K. Auto Collision,http://maps.google.com/?cid=13462677360470081616,43.5702365,-79.647095,"3390 Wolfedale Road, Mississauga, ON L5C 1W4, Canada"
A 1 Mississauga Auto Collision,http://maps.google.com/?cid=5426625248107156742,43.5710376,-79.6509078,"875 Central Parkway West, Mississauga, ON L5C 2V9, Canada"
Number 1 Mississauga Auto Collision,http://maps.google.com/?cid=11361796094863464048,43.5716665,-79.6422424,"3300 Mavis Road, Mississauga, ON L5C 1T8, Canada"
Kerr's Auto Body & Repair,http://maps.google.com/?cid=13119059099868661244,43.5725677,-79.6434342,"3364 Mavis Road #5, Mississauga, ON L5C 1T8, Canada"
Fix Auto Streetsville,http://maps.google.com/?cid=7762439315633354790,43.577853,-79.715721,"Unit #12, 66 Thomas Street, Mississauga, ON L5M 2P3, Canada"
Patricio Auto Collision & Sales Inc,http://maps.google.com/?cid=11900562153007827863,43.528217,-79.680363,"3090 Woodchester Drive #4b, Mississauga, ON L5L 1W9, Canada"
CARSTAR Express Mississauga Dundas,http://maps.google.com/?cid=10717965868400310877,43.5315229,-79.6715606,"2292B Dundas Street West, Mississauga, ON L5K 1R5, Canada"
Assured Mississauga City Centre,http://maps.google.com/?cid=1759971351700044364,43.571587,-79.652686,"3535 Hawkestone Road, Mississauga, ON L5C 2V1, Canada"
Fix Auto Mississauga Central,http://maps.google.com/?cid=13487488703377080592,43.5715276,-79.6498929,"839 Central Parkway West, Mississauga, ON L5C 2V9, Canada"
Lyons Auto Body Ltd,http://maps.google.com/?cid=11800830021344021324,43.572598,-79.659335,"1020 Burnhamthorpe Road West, Mississauga, ON L5C 2S4, Canada"
Reliance Collision Center,http://maps.google.com/?cid=16800121606315901924,43.6278177,-79.6366649,"5138 Everest Drive, Mississauga, ON L4W 2R4, Canada"
Latino Auto Service,http://maps.google.com/?cid=5307765166162583844,43.5763924,-79.6214568,"189 Dundas Street West, Mississauga, ON L5B 1H8, Canada"
Carmen's Auto Service,http://maps.google.com/?cid=9260296004155522365,43.566035,-79.569833,"498 Lakeshore Road East, Mississauga, ON L5G 1J1, Canada"
Sal's Auto Service Centre Ltd,http://maps.google.com/?cid=1566895530755756444,43.5789531,-79.5871684,"526 South Service Road, Mississauga, ON L5G 2S6, Canada"
Hensall Auto,http://maps.google.com/?cid=4129061164835696766,43.590796,-79.605212,"469 Hensall Cir, Mississauga, ON L5A 3P4, Canada"
Haines Auto,http://maps.google.com/?cid=7658043873997465990,43.5924089,-79.5904885,"2364 Haines Road, Mississauga, ON L4Y 1Y6, Canada"
Seneca Auto Body,http://maps.google.com/?cid=329796128809007448,43.5643063,-79.5775969,"1109 Seneca Avenue, Mississauga, ON L5G 3X8, Canada"
Imperial Lakeview Autobody Inc,http://maps.google.com/?cid=16839332243436195800,43.5767095,-79.564205,"1104 Alexandra Avenue, Mississauga, ON L5E 2A2, Canada"
Hawley Collision Centre,http://maps.google.com/?cid=6615969171678734811,43.5929239,-79.598318,"2526 Cawthra Road, Mississauga, ON L5A 3P2, Canada"
Assured Mississauga East,http://maps.google.com/?cid=8680005957754855460,43.635222,-79.633674,"5359 Maingate Drive, Mississauga, ON L4W 1G6, Canada"
Fix Auto Mississauga East,http://maps.google.com/?cid=10330742645812944373,43.6305209,-79.6216913,"1220 Crestlawn Drive, Mississauga, ON L4W 1A6, Canada"
403 Auto,http://maps.google.com/?cid=9274620423034847402,43.6299891,-79.6227512,"1190 Crest Lawn Drive, Mississauga, ON L4W 1A6, Canada"
Fewster Auto Body,http://maps.google.com/?cid=15185168602884882322,43.6275633,-79.6199503,"1180 Fewster Drive, Mississauga, ON L4W 1A1, Canada"
Auto Magicians,http://maps.google.com/?cid=14087031059633775049,43.6069577,-79.5854017,"1310 Dundas Street East, Mississauga, ON L4Y 2C1, Canada"
Jay's Auto Collision,http://maps.google.com/?cid=15133334796859641096,43.6043231,-79.5281646,"16 Belvia Road, Etobicoke, ON M8W 3R3, Canada"
OK Autobody Repairs,http://maps.google.com/?cid=6058312527487811068,43.6051008,-79.5206764,"3 Towns Road, Etobicoke, ON M8Z 1A1, Canada"
Fix Auto Lakeshore,http://maps.google.com/?cid=15500979625167845313,43.6042189,-79.5171659,"143 Sixteenth Street, Etobicoke, ON M8V 3J9, Canada"
Alps Auto Repair Inc,http://maps.google.com/?cid=15545646510025063392,43.6130146,-79.4985821,"14 Drummond Street, Etobicoke, ON M8V 1Y8, Canada"
427 Auto Collision,http://maps.google.com/?cid=15278573733620008296,43.615665,-79.526735,"395 Evans Avenue, Etobicoke, ON M8Z 1K8, Canada"
Hofman Motors and Collision Services,http://maps.google.com/?cid=4488967080970068432,43.638778,-79.530679,"346 Munster Avenue, Etobicoke, ON M8Z 3C5, Canada"
Maaco Collision Repair & Auto Painting,http://maps.google.com/?cid=1279650509776966385,43.6353974,-79.5299144,"120 Judge Road, Etobicoke, ON M8Z 5B7, Canada"
Luxury Auto Body & Collission,http://maps.google.com/?cid=12295075629068536491,43.6378121,-79.5238441,"26 Chauncey Avenue, Etobicoke, ON M8Z 2Z4, Canada"
Ali's Auto Body and Auto Sales,http://maps.google.com/?cid=2756587696921025828,43.6416197,-79.5288608,"38 Fieldway Road, Etobicoke, ON M8Z 6C9, Canada"
Progress Auto Collision Five Star Ltd,http://maps.google.com/?cid=13261064080532447022,43.6810228,-79.4758814,"393 Weston Road, York, ON M6N 3P7, Canada"
A. J. Auto Collision,http://maps.google.com/?cid=5859867223260813980,43.6667231,-79.458999,"34 Cariboo Avenue, Toronto, ON M6P 3T6, Canada"
"Custom Coaches Inc. Custom, Luxury & Exotic Collision Service",http://maps.google.com/?cid=16733237520841552253,43.6692471,-79.4603592,"78 Miller Street Located in the Heart of Toronto's Junction District One Block East of Old Weston Rd, South of, Davenport Road, Toronto, ON M6N 2Z9, Canada"
Assured Leaside,http://maps.google.com/?cid=520109472421537117,43.711604,-79.359118,"90 Wicksteed Avenue, East York, ON M4G 2B5, Canada"
Assured Yorkdale,http://maps.google.com/?cid=5614076587211815591,43.717293,-79.468296,"1188 Caledonia Road, North York, ON M6A 2X1, Canada"
CARSTAR Toronto St. Clair,http://maps.google.com/?cid=7368769492120486901,43.6684984,-79.4864067,"2528 Saint Clair Avenue West, York, ON M6N 1L6, Canada"
Besi Auto Collision,http://maps.google.com/?cid=14470794677916847591,43.6565328,-79.4481614,"77 Perth Avenue, Toronto, ON M6R 2C1, Canada"
Assured Toronto King West,http://maps.google.com/?cid=5623244397474466851,43.6433915,-79.4128166,"876 Adelaide Street West, Toronto, ON M6J 1B7, Canada"
East York Autobody & Collision Centre,http://maps.google.com/?cid=8826603156526579997,43.6528915,-79.3718058,"190 Richmond Street East, Toronto, ON M5A 1P1, Canada"
Assured Downtown Toronto,http://maps.google.com/?cid=8640989295078710396,43.653497,-79.359462,"32 Eastern Avenue, Toronto, ON M5A 1H5, Canada"
Assured Toronto West,http://maps.google.com/?cid=15184481782648960720,43.670795,-79.46665,"561 Keele Street, Toronto, ON M6N 3G4, Canada"
Collosus Auto Collision,http://maps.google.com/?cid=4376531467214263686,43.6730567,-79.4632088,"330 Old Weston Road, Toronto, ON M6N 3A4, Canada"
All-Car Auto Body,http://maps.google.com/?cid=16533341398103556334,43.7011429,-79.5135508,"2 Rosemount Avenue #18, York, ON M9N 3B3, Canada"
Hero Auto Body,http://maps.google.com/?cid=4536881121216069496,43.6820739,-79.4747453,"640 Rogers Rd, York, ON M6M 1C1, Canada"
Matrixx Auto Collision,http://maps.google.com/?cid=2954745090256668223,43.6830396,-79.4562378,"291 Rogers Road, York, ON M6E 1R2, Canada"
Pamir Auto Body & Repair,http://maps.google.com/?cid=4428059736143224531,43.6835935,-79.4809276,"915 Weston Road, York, ON M6N 3R4, Canada"
Rogers Road Auto Body,http://maps.google.com/?cid=16477176502420532521,43.6844365,-79.4499641,"189 Rogers Road, York, ON M6E 1P9, Canada"
Forest Hill Auto Body,http://maps.google.com/?cid=9376943873908203427,43.7059699,-79.4525697,"2829 Dufferin Street, North York, ON M6B 3R9, Canada"
CARSTAR Toronto Dovercourt,http://maps.google.com/?cid=3899883709960271966,43.6725894,-79.4343619,"1172 Dovercourt Road, Toronto, ON M6H 2X9, Canada"
Dupont Auto Collision Ltd,http://maps.google.com/?cid=17057301987511179926,43.6708571,-79.4259652,"810 Dupont Street, Toronto, ON M6G 1Z6, Canada"
Paul's Collision & Auto Body,http://maps.google.com/?cid=17665320793866594435,43.6976016,-79.3882813,"267 Merton Street, Toronto, ON M4S 1A7, Canada"
CARSTAR Express Toronto Eastern Avenue,http://maps.google.com/?cid=12583679535472067662,43.6567323,-79.3480672,"344 Eastern Avenue Unit 1, Toronto, ON M4M 3G5, Canada"
ABC Auto Body,http://maps.google.com/?cid=10784518792034848407,43.6673006,-79.3438026,"845 Gerrard Street East, Toronto, ON M4M 1Y7, Canada"
Central Auto Body,http://maps.google.com/?cid=18322988786020622888,43.6588998,-79.3365993,"Eastern Avenue, Toronto, ON M4L 1A2, Canada"
Reliable Auto Body,http://maps.google.com/?cid=14066500205392614882,43.6640406,-79.3261931,"1345 Queen Street East, Toronto, ON M4L 1C6, Canada"
Bill's Midway Auto Body,http://maps.google.com/?cid=5492913530082162094,43.6852874,-79.3468902,"919 Pape Avenue, East York, ON M4K 3V3, Canada"
Number 9 Auto Body,http://maps.google.com/?cid=5814429185744999928,43.705134,-79.3574833,"10 Canvarco Road, East York, ON M4G 1L3, Canada"
Ram Autobody,http://maps.google.com/?cid=14530509567973991518,43.6869896,-79.2896765,"3 Musgrave Street, Toronto, ON M4E 2H3, Canada"
Universal Auto Repair & Body,http://maps.google.com/?cid=1174900384613368269,43.6924147,-79.2843992,"3180 Danforth Avenue, Scarborough, ON M1L 1B4, Canada"
Autotronix Collision Repair and Alignment Center,http://maps.google.com/?cid=9990748547306843654,43.6929141,-79.2817937,"3254 Danforth Avenue, Scarborough, ON M1L, Canada"
East Auto Body,http://maps.google.com/?cid=2838669771916452069,43.70198,-79.2979066,"13 Gower Street, East York, ON M4B 1E3, Canada"
G & A Autobody Ltd,http://maps.google.com/?cid=15222155345034083918,43.7143191,-79.261473,"614 Danforth Rd, Scarborough, ON M1K 1E9, Canada"
Autotrin Auto body Repairs & Painting,http://maps.google.com/?cid=9083507722535948653,43.7243564,-79.285678,"777 Warden Ave Unit 16, Scarborough, ON M1L 4C3, Canada"
New Civic Auto Body,http://maps.google.com/?cid=1945362010325864113,43.7267991,-79.285678,"17 Civic Road, Scarborough, ON M1L 2K6, Canada"
M & M Auto Body Repair & Collision Centre,http://maps.google.com/?cid=18288411753189641551,43.7052263,-79.2524461,"2270 Kingston Rd, Scarborough, ON M1N 1T9, Canada"
Don Valley Auto Collision,http://maps.google.com/?cid=15117960997534705091,43.7248433,-79.3150214,"15 Mobile Drive, North York, ON M4A 1H5, Canada"
Paragon Auto Repair,http://maps.google.com/?cid=9584890091605684133,43.7130907,-79.3137008,"43 Hollinger Road, Toronto, ON M4B, Canada"
Main Auto Body Ltd,http://maps.google.com/?cid=1981027441760779095,43.7191556,-79.3007114,"1408 Victoria Park Avenue, North York, ON M4A 2L8, Canada"
Golden Mile Auto Collision,http://maps.google.com/?cid=9868326393147905988,43.7197846,-79.2917734,"31 Comstock Rd, Scarborough, ON M1L 2G6, Canada"
Fix Auto Scarborough South,http://maps.google.com/?cid=13431140007420495784,43.7139348,-79.2463172,"2660 Kingston Road, Scarborough, ON M1M 1L6, Canada"
Gormley Auto Body,http://maps.google.com/?cid=3726748434838642050,43.7216389,-79.253898,"15 Granger Avenue, Scarborough, ON M1K 3K9, Canada"
Fix Auto Scarborough West,http://maps.google.com/?cid=10681210648775485819,43.7333021,-79.2877926,"11 Bertrand Avenue, Scarborough, ON M1L 2P3, Canada"
T Dot Auto Collision - Scarborough Auto Collision & Auto Accident Repair,http://maps.google.com/?cid=3631388285758800931,43.7344589,-79.2802197,"1064 Birchmount Road, Scarborough, ON M1K 1S4, Canada"
Unibody & Frame Centre,http://maps.google.com/?cid=6876963752603273652,43.7362514,-79.2809916,"1110 Birchmount Road #7, Scarborough, ON M1K 5G7, Canada"
Assured Scarborough West,http://maps.google.com/?cid=8458389038669287741,43.762329,-79.300067,"20 Continental Place, Scarborough, ON M1R 4Z8, Canada"
Carbon auto,http://maps.google.com/?cid=2173995680266582541,43.7580373,-79.2911143,"1510 Birchmount Road, Scarborough, ON M1P 2G6, Canada"
Assured Scarborough Centre,http://maps.google.com/?cid=16851696404914528058,43.756984,-79.269137,"195 Midwest Road, Scarborough, ON M1P 3A6, Canada"
M&D Auto Body Shop,http://maps.google.com/?cid=18224107637142119666,43.7582986,-79.271526,"260 Midwest Road, Scarborough, ON M1P 3A9, Canada"
Pro Tech Auto & Body,http://maps.google.com/?cid=5105491626130735952,43.7589122,-79.2705553,"260 Midwest Road #3, Toronto, ON M1P 3B4, Canada"
A N T Auto Body,http://maps.google.com/?cid=5657130315033607494,43.77226,-79.269451,"35 Cosentino Dr, Scarborough, ON M1P 3A3, Canada"
Impera Body & Paint Shop,http://maps.google.com/?cid=2488614041847458784,43.7567387,-79.2768627,"1251 Kennedy Road, Scarborough, ON M1P 2L4, Canada"
Formula Auto Body,http://maps.google.com/?cid=16483780850416320364,43.7436028,-79.2902625,"100 Crockford Boulevard, Scarborough, ON M1R 3C3, Canada"
Collision Auto Center,http://maps.google.com/?cid=5783863656296878705,43.7585556,-79.2704895,"260 Midwest Road, Scarborough, ON M1P 3B4, Canada"
MacGyver Auto Body & Collision,http://maps.google.com/?cid=3010526939888073629,43.8083956,-79.2908942,"3360 Midland Avenue, Scarborough, ON M1V 4V7, Canada"
CARSTAR Scarborough North East,http://maps.google.com/?cid=7883377947496341455,43.8314795,-79.2566082,"121 Select Avenue, Scarborough, ON M1V 4A5, Canada"
Fix Auto Scarborough East Rouge,http://maps.google.com/?cid=11987710876113525019,43.7998156,-79.1924014,"898 Milner Avenue, Scarborough, ON M1B 5N7, Canada"
Extreme Auto Image,http://maps.google.com/?cid=3671070040101606083,43.7824394,-79.1698882,"27 Morrish Road, Scarborough, ON M1C 1E6, Canada"
Sham Auto Body,http://maps.google.com/?cid=15466821359122365687,43.7845772,-79.1687128,"6096 Kingston Road, Scarborough, ON M1C 1K6, Canada"
